mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_actual_estimator__subsample,param_actual_estimator__n_estimators,param_actual_estimator__min_samples_split,param_actual_estimator__min_samples_leaf,param_actual_estimator__min_impurity_decrease,param_actual_estimator__max_features,param_actual_estimator__max_depth,param_actual_estimator__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5513994693756104,0.007087525944390878,0.02239985466003418,0.0024167814077810956,0.2,110,7,1,0.5,log2,11,0.2,"{'actual_estimator__subsample': 0.2, 'actual_estimator__n_estimators': 110, 'actual_estimator__min_samples_split': 7, 'actual_estimator__min_samples_leaf': 1, 'actual_estimator__min_impurity_decrease': 0.5, 'actual_estimator__max_features': 'log2', 'actual_estimator__max_depth': 11, 'actual_estimator__learning_rate': 0.2}",-0.40108218337165147,-0.3688845637255308,-0.34516731887172736,-0.5236260668795316,-0.30954395793624023,-0.3896608181569363,0.07335825920390787,18
12.937400627136231,0.07288432032786382,0.02299976348876953,0.0027559526931327403,1.0,70,10,5,0,1.0,11,0.01,"{'actual_estimator__subsample': 1.0, 'actual_estimator__n_estimators': 70, 'actual_estimator__min_samples_split': 10, 'actual_estimator__min_samples_leaf': 5, 'actual_estimator__min_impurity_decrease': 0, 'actual_estimator__max_features': 1.0, 'actual_estimator__max_depth': 11, 'actual_estimator__learning_rate': 0.01}",-0.4464692515397987,-0.5132885726556231,-0.5190020832163127,-0.4910014979854487,-0.47952171670832666,-0.489856624421102,0.02603497318953786,21
0.6047990798950196,0.012890334006740986,0.01979975700378418,0.0009799200297328297,0.45,80,5,5,0.05,log2,9,0.01,"{'actual_estimator__subsample': 0.45, 'actual_estimator__n_estimators': 80, 'actual_estimator__min_samples_split': 5, 'actual_estimator__min_samples_leaf': 5, 'actual_estimator__min_impurity_decrease': 0.05, 'actual_estimator__max_features': 'log2', 'actual_estimator__max_depth': 9, 'actual_estimator__learning_rate': 0.01}",-0.45951335542932864,-0.5325186590760915,-0.5500343821298103,-0.5085813528587645,-0.4998637540405541,-0.5101023007069098,0.030865666212783284,22
3.0299990653991697,0.024289446862060936,0.013399696350097657,0.0004910705940013723,0.55,40,2,2,0,1.0,8,0.1,"{'actual_estimator__subsample': 0.55, 'actual_estimator__n_estimators': 40, 'actual_estimator__min_samples_split': 2, 'actual_estimator__min_samples_leaf': 2, 'actual_estimator__min_impurity_decrease': 0, 'actual_estimator__max_features': 1.0, 'actual_estimator__max_depth': 8, 'actual_estimator__learning_rate': 0.1}",-0.15569711215354964,-0.18286332007795597,-0.1577851260815531,-0.1603705630603293,-0.15608571494205922,-0.16256036726308945,0.01028429343385154,2
1.3669987201690674,0.04712205557362569,0.02040109634399414,0.00332275911157955,0.4,300,2,5,0.0005,sqrt,4,0.5,"{'actual_estimator__subsample': 0.4, 'actual_estimator__n_estimators': 300, 'actual_estimator__min_samples_split': 2, 'actual_estimator__min_samples_leaf': 5, 'actual_estimator__min_impurity_decrease': 0.0005, 'actual_estimator__max_features': 'sqrt', 'actual_estimator__max_depth': 4, 'actual_estimator__learning_rate': 0.5}",-0.4493744539442391,-0.4474975666330204,-0.4494155577109751,-0.37645012483111223,-0.3183620170133535,-0.4082199440265401,0.05294765787046229,19
0.9845991611480713,0.04532866461445743,0.020199346542358398,0.00040004299923024946,0.25,180,2,2,0.02,sqrt,7,0.1,"{'actual_estimator__subsample': 0.25, 'actual_estimator__n_estimators': 180, 'actual_estimator__min_samples_split': 2, 'actual_estimator__min_samples_leaf': 2, 'actual_estimator__min_impurity_decrease': 0.02, 'actual_estimator__max_features': 'sqrt', 'actual_estimator__max_depth': 7, 'actual_estimator__learning_rate': 0.1}",-0.22393542793823043,-0.21354015685216152,-0.2309128788649753,-0.23462361125154102,-0.19817596825998343,-0.22023760863337832,0.013161794480886512,8
5.742799091339111,0.1874646361919366,0.01620011329650879,0.0007483162690208093,0.6,280,7,2,0.005,1.0,2,0.0005,"{'actual_estimator__subsample': 0.6, 'actual_estimator__n_estimators': 280, 'actual_estimator__min_samples_split': 7, 'actual_estimator__min_samples_leaf': 2, 'actual_estimator__min_impurity_decrease': 0.005, 'actual_estimator__max_features': 1.0, 'actual_estimator__max_depth': 2, 'actual_estimator__learning_rate': 0.0005}",-0.7635539639970111,-0.8739146420466042,-0.8907470408898891,-0.8319419306669239,-0.8076117057433578,-0.8335538566687573,0.04577255027152521,24
0.5497994422912598,0.013074886319755763,0.009800529479980469,0.0004003527335974399,0.8,20,5,2,0.05,1.0,2,0.15,"{'actual_estimator__subsample': 0.8, 'actual_estimator__n_estimators': 20, 'actual_estimator__min_samples_split': 5, 'actual_estimator__min_samples_leaf': 2, 'actual_estimator__min_impurity_decrease': 0.05, 'actual_estimator__max_features': 1.0, 'actual_estimator__max_depth': 2, 'actual_estimator__learning_rate': 0.15}",-0.33178056400282074,-0.40756220308112867,-0.4074274253540602,-0.35399085161452015,-0.3249420185771976,-0.3651406125259455,0.03589123248286441,17
1.8092005252838135,0.013848781139115151,0.037999868392944336,0.002529827369278283,0.4,280,2,5,0.5,log2,10,0.05,"{'actual_estimator__subsample': 0.4, 'actual_estimator__n_estimators': 280, 'actual_estimator__min_samples_split': 2, 'actual_estimator__min_samples_leaf': 5, 'actual_estimator__min_impurity_decrease': 0.5, 'actual_estimator__max_features': 'log2', 'actual_estimator__max_depth': 10, 'actual_estimator__learning_rate': 0.05}",-0.19761979567637647,-0.2033376592584694,-0.2086149002479845,-0.19795766374197935,-0.1709741502280316,-0.19570083383056827,0.013002144375789232,5
2.605199670791626,0.028611036268462196,0.012600374221801759,0.0004895518625960215,0.6,130,5,3,0.01,1.0,2,0.4,"{'actual_estimator__subsample': 0.6, 'actual_estimator__n_estimators': 130, 'actual_estimator__min_samples_split': 5, 'actual_estimator__min_samples_leaf': 3, 'actual_estimator__min_impurity_decrease': 0.01, 'actual_estimator__max_features': 1.0, 'actual_estimator__max_depth': 2, 'actual_estimator__learning_rate': 0.4}",-0.26357177942884896,-0.23916618878653376,-0.2489237113243315,-0.23876356765969436,-0.22761998162626207,-0.24360904576513415,0.012046777275056517,12
